time_left,ct_health,t_health,ct_armor,ct_players_alive,t_players_alive,bomb_planted
90.13,494.0,455.0,473.0,5.0,5.0,0
70.13,494.0,455.0,473.0,5.0,5.0,0
50.13,394.0,335.0,389.0,4.0,4.0,0
30.13,294.0,288.0,289.0,3.0,4.0,0
10.13,138.0,235.0,189.0,2.0,3.0,0
29.43,73.0,108.0,85.0,1.0,2.0,1
9.43,73.0,86.0,85.0,1.0,2.0,1
174.95,500.0,500.0,84.0,5.0,5.0,0
175.0,500.0,500.0,184.0,5.0,5.0,0
172.55,500.0,500.0,384.0,5.0,5.0,0
112.55,500.0,500.0,384.0,5.0,5.0,0
92.55,500.0,500.0,384.0,5.0,5.0,0
174.95,500.0,500.0,295.0,5.0,5.0,0
114.95,500.0,500.0,495.0,5.0,5.0,0
94.95,500.0,500.0,495.0,5.0,5.0,0
74.95,500.0,500.0,495.0,5.0,5.0,0
54.95,500.0,400.0,495.0,5.0,4.0,0
34.95,500.0,400.0,495.0,5.0,4.0,0
14.96,349.0,4.0,365.0,4.0,1.0,0
174.96,500.0,500.0,365.0,5.0,5.0,0
114.96,500.0,500.0,465.0,5.0,5.0,0
94.96,500.0,406.0,465.0,5.0,5.0,0
74.96,500.0,406.0,465.0,5.0,5.0,0
54.96,500.0,405.0,465.0,5.0,5.0,0
34.96,500.0,405.0,465.0,5.0,5.0,0
14.96,439.0,11.0,456.0,5.0,1.0,0
174.96,500.0,500.0,456.0,5.0,5.0,0
114.96,500.0,500.0,456.0,5.0,5.0,0
94.96,500.0,468.0,456.0,5.0,5.0,0
74.96,500.0,468.0,456.0,5.0,5.0,0
33.1,294.0,349.0,286.0,3.0,5.0,1
13.1,294.0,300.0,286.0,3.0,5.0,1
174.96,500.0,500.0,195.0,5.0,5.0,0
114.96,500.0,500.0,495.0,5.0,5.0,0
94.96,500.0,500.0,495.0,5.0,5.0,0
74.96,500.0,470.0,495.0,5.0,5.0,0
54.96,500.0,470.0,495.0,5.0,5.0,0
34.96,300.0,300.0,295.0,3.0,3.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
173.59,500.0,500.0,500.0,5.0,5.0,0
113.59,500.0,500.0,500.0,5.0,5.0,0
93.59,500.0,500.0,500.0,5.0,5.0,0
73.59,500.0,500.0,500.0,5.0,5.0,0
53.59,500.0,500.0,500.0,5.0,5.0,0
33.59,500.0,500.0,500.0,5.0,5.0,0
13.59,400.0,400.0,400.0,4.0,4.0,0
174.95,500.0,500.0,260.0,5.0,5.0,0
114.95,500.0,500.0,480.0,5.0,5.0,0
94.95,495.0,472.0,478.0,5.0,5.0,0
35.82,446.0,253.0,475.0,5.0,3.0,1
15.82,443.0,253.0,474.0,5.0,3.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
172.69,500.0,500.0,400.0,5.0,5.0,0
112.69,500.0,500.0,400.0,5.0,5.0,0
92.69,395.0,396.0,297.0,4.0,4.0,0
27.12,318.0,369.0,297.0,4.0,4.0,1
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,400.0,500.0,5.0,4.0,0
28.41,378.0,330.0,396.0,4.0,4.0,1
8.41,100.0,30.0,100.0,1.0,1.0,1
174.96,500.0,500.0,81.0,5.0,5.0,0
114.96,500.0,500.0,81.0,5.0,5.0,0
94.96,500.0,500.0,81.0,5.0,5.0,0
74.96,355.0,438.0,81.0,4.0,5.0,0
54.96,182.0,270.0,81.0,3.0,4.0,0
23.54,156.0,270.0,81.0,3.0,4.0,1
3.54,130.0,170.0,77.0,3.0,3.0,1
174.97,500.0,500.0,68.0,5.0,5.0,0
114.97,500.0,500.0,468.0,5.0,5.0,0
94.97,500.0,490.0,468.0,5.0,5.0,0
74.97,500.0,490.0,468.0,5.0,5.0,0
54.97,278.0,394.0,264.0,3.0,5.0,0
25.16,278.0,394.0,264.0,3.0,5.0,1
5.16,278.0,394.0,264.0,3.0,5.0,1
174.96,500.0,500.0,241.0,5.0,5.0,0
114.96,500.0,500.0,441.0,5.0,5.0,0
94.96,400.0,500.0,341.0,4.0,5.0,0
74.96,371.0,498.0,341.0,4.0,5.0,0
54.96,318.0,398.0,333.0,4.0,4.0,0
34.96,199.0,288.0,193.0,2.0,4.0,0
22.33,186.0,288.0,191.0,2.0,4.0,1
2.33,186.0,288.0,191.0,2.0,4.0,1
174.97,500.0,500.0,189.0,5.0,5.0,0
114.97,500.0,500.0,489.0,5.0,5.0,0
94.97,329.0,300.0,393.0,4.0,3.0,0
74.97,300.0,300.0,300.0,3.0,3.0,0
54.97,300.0,300.0,300.0,3.0,3.0,0
34.97,300.0,300.0,300.0,3.0,3.0,0
35.02,171.0,163.0,200.0,2.0,2.0,1
15.03,138.0,0.0,195.0,2.0,0.0,1
174.96,500.0,500.0,195.0,5.0,5.0,0
114.97,500.0,500.0,495.0,5.0,5.0,0
94.97,500.0,500.0,495.0,5.0,5.0,0
74.97,500.0,400.0,495.0,5.0,4.0,0
54.97,348.0,400.0,387.0,4.0,4.0,0
28.03,321.0,200.0,383.0,4.0,2.0,1
8.05,134.0,100.0,192.0,2.0,5.0,1
174.96,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
174.12,500.0,500.0,200.0,5.0,5.0,0
114.12,500.0,500.0,300.0,5.0,5.0,0
94.12,500.0,500.0,300.0,5.0,5.0,0
74.12,300.0,458.0,200.0,3.0,5.0,0
54.12,300.0,458.0,200.0,3.0,5.0,0
17.33,259.0,458.0,192.0,3.0,5.0,1
174.96,500.0,500.0,186.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,500.0,500.0,5.0,5.0,0
74.96,500.0,427.0,500.0,5.0,5.0,0
54.96,413.0,300.0,500.0,5.0,3.0,0
34.96,400.0,200.0,400.0,4.0,2.0,0
174.96,500.0,500.0,400.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,500.0,500.0,5.0,5.0,0
74.96,500.0,500.0,500.0,5.0,5.0,0
54.96,400.0,400.0,500.0,5.0,4.0,0
34.96,371.0,179.0,396.0,4.0,2.0,0
174.97,500.0,500.0,396.0,5.0,5.0,0
114.98,500.0,500.0,496.0,5.0,5.0,0
94.98,474.0,294.0,480.0,5.0,3.0,0
174.96,500.0,500.0,455.0,5.0,5.0,0
114.96,500.0,500.0,455.0,5.0,5.0,0
94.96,449.0,465.0,450.0,5.0,5.0,0
74.96,449.0,440.0,450.0,5.0,5.0,0
54.96,349.0,142.0,350.0,4.0,2.0,0
174.96,500.0,500.0,341.0,5.0,5.0,0
114.96,500.0,500.0,441.0,5.0,5.0,0
94.96,400.0,400.0,341.0,4.0,4.0,0
74.96,348.0,300.0,338.0,4.0,3.0,0
54.96,300.0,100.0,241.0,3.0,1.0,0
174.96,500.0,500.0,239.0,5.0,5.0,0
175.0,500.0,500.0,439.0,5.0,5.0,0
167.86,500.0,500.0,439.0,5.0,5.0,0
107.86,500.0,500.0,439.0,5.0,5.0,0
87.86,452.0,500.0,435.0,5.0,5.0,0
67.86,350.0,307.0,332.0,4.0,4.0,0
174.96,500.0,500.0,245.0,5.0,5.0,0
114.96,500.0,500.0,487.0,5.0,5.0,0
94.97,400.0,99.0,400.0,4.0,1.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
172.25,500.0,500.0,400.0,5.0,5.0,0
112.25,500.0,500.0,400.0,5.0,5.0,0
92.25,500.0,385.0,400.0,5.0,4.0,0
72.25,100.0,178.0,0.0,1.0,2.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,500.0,500.0,500.0,5.0,5.0,0
34.95,355.0,320.0,429.0,5.0,5.0,0
174.96,500.0,500.0,260.0,5.0,5.0,0
114.96,500.0,500.0,360.0,5.0,5.0,0
94.96,500.0,499.0,460.0,5.0,5.0,0
74.96,500.0,499.0,460.0,5.0,5.0,0
54.96,500.0,499.0,460.0,5.0,5.0,0
34.96,500.0,499.0,460.0,5.0,5.0,0
39.22,200.0,100.0,200.0,2.0,1.0,1
174.96,500.0,500.0,95.0,5.0,5.0,0
175.0,500.0,500.0,495.0,5.0,5.0,0
175.0,500.0,500.0,495.0,5.0,5.0,0
156.37,500.0,500.0,495.0,5.0,5.0,0
96.37,500.0,500.0,495.0,5.0,5.0,0
76.37,400.0,500.0,394.0,4.0,5.0,0
56.37,213.0,371.0,282.0,3.0,4.0,0
36.37,213.0,371.0,282.0,3.0,4.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.97,500.0,500.0,500.0,5.0,5.0,0
94.97,437.0,400.0,489.0,5.0,4.0,0
74.97,437.0,400.0,489.0,5.0,4.0,0
54.97,342.0,374.0,474.0,5.0,4.0,0
34.97,342.0,374.0,474.0,5.0,4.0,0
14.97,142.0,200.0,274.0,3.0,2.0,0
22.91,75.0,0.0,184.0,2.0,5.0,1
174.96,500.0,500.0,184.0,5.0,5.0,0
114.97,500.0,500.0,484.0,5.0,5.0,0
94.97,500.0,400.0,484.0,5.0,4.0,0
74.97,400.0,100.0,384.0,4.0,1.0,0
174.96,500.0,500.0,384.0,5.0,5.0,0
175.0,500.0,500.0,484.0,5.0,5.0,0
175.0,500.0,500.0,484.0,5.0,5.0,0
155.31,500.0,500.0,484.0,5.0,5.0,0
95.31,500.0,417.0,484.0,5.0,5.0,0
75.31,365.0,117.0,398.0,4.0,2.0,0
114.96,500.0,500.0,498.0,5.0,5.0,0
94.96,500.0,464.0,498.0,5.0,5.0,0
74.96,500.0,461.0,498.0,5.0,5.0,0
54.96,500.0,461.0,498.0,5.0,5.0,0
34.96,500.0,460.0,498.0,5.0,5.0,0
14.96,291.0,57.0,398.0,4.0,1.0,0
174.96,500.0,500.0,398.0,5.0,5.0,0
114.96,500.0,500.0,498.0,5.0,5.0,0
94.96,500.0,500.0,498.0,5.0,5.0,0
174.96,500.0,500.0,494.0,5.0,5.0,0
114.96,500.0,500.0,494.0,5.0,5.0,0
94.96,300.0,244.0,298.0,3.0,4.0,0
74.96,300.0,244.0,298.0,3.0,4.0,0
54.96,300.0,244.0,298.0,3.0,4.0,0
34.96,300.0,244.0,298.0,3.0,4.0,0
14.96,200.0,218.0,200.0,2.0,3.0,0
21.77,100.0,218.0,100.0,1.0,3.0,1
1.77,100.0,218.0,100.0,1.0,3.0,1
174.96,500.0,500.0,98.0,5.0,5.0,0
114.96,500.0,500.0,498.0,5.0,5.0,0
94.96,500.0,500.0,498.0,5.0,5.0,0
74.96,400.0,500.0,398.0,4.0,5.0,0
54.96,200.0,347.0,200.0,2.0,4.0,0
34.96,100.0,347.0,100.0,1.0,4.0,0
14.96,100.0,200.0,100.0,1.0,2.0,0
32.48,100.0,100.0,100.0,1.0,1.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
156.61,500.0,500.0,500.0,5.0,5.0,0
96.61,500.0,424.0,500.0,5.0,5.0,0
76.61,400.0,400.0,400.0,4.0,5.0,0
56.61,400.0,400.0,400.0,4.0,5.0,0
36.61,300.0,227.0,300.0,3.0,4.0,0
39.88,100.0,227.0,100.0,1.0,4.0,1
19.88,100.0,227.0,100.0,1.0,4.0,1
174.96,500.0,500.0,85.0,5.0,5.0,0
114.97,500.0,500.0,85.0,5.0,5.0,0
94.97,500.0,500.0,85.0,5.0,5.0,0
74.97,400.0,438.0,85.0,4.0,5.0,0
21.37,350.0,438.0,85.0,4.0,5.0,1
1.38,287.0,360.0,85.0,4.0,4.0,1
174.97,500.0,500.0,85.0,5.0,5.0,0
114.97,500.0,500.0,485.0,5.0,5.0,0
94.97,500.0,500.0,485.0,5.0,5.0,0
74.97,409.0,200.0,482.0,5.0,2.0,0
54.97,400.0,200.0,385.0,4.0,2.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
162.53,500.0,500.0,400.0,5.0,5.0,0
102.53,500.0,500.0,400.0,5.0,5.0,0
82.53,300.0,500.0,200.0,3.0,5.0,0
25.3,277.0,400.0,186.0,3.0,4.0,1
174.97,500.0,500.0,0.0,5.0,5.0,0
114.97,500.0,500.0,200.0,5.0,5.0,0
94.97,408.0,500.0,195.0,5.0,5.0,0
74.97,308.0,400.0,195.0,4.0,4.0,0
54.97,270.0,400.0,191.0,4.0,4.0,0
34.97,270.0,400.0,191.0,4.0,4.0,0
14.97,118.0,250.0,96.0,2.0,4.0,0
26.52,118.0,250.0,96.0,2.0,4.0,1
6.52,118.0,250.0,96.0,2.0,4.0,1
174.96,500.0,500.0,96.0,5.0,5.0,0
114.96,500.0,500.0,96.0,5.0,5.0,0
94.96,300.0,500.0,0.0,3.0,5.0,0
74.96,300.0,459.0,0.0,3.0,5.0,0
54.96,291.0,459.0,0.0,3.0,5.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,500.0,500.0,5.0,5.0,0
74.96,500.0,500.0,500.0,5.0,5.0,0
54.96,500.0,483.0,500.0,5.0,5.0,0
34.96,500.0,483.0,500.0,5.0,5.0,0
14.96,492.0,273.0,498.0,5.0,3.0,0
31.31,66.0,57.0,100.0,1.0,1.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,200.0,5.0,5.0,0
94.95,500.0,488.0,200.0,5.0,5.0,0
74.95,500.0,488.0,200.0,5.0,5.0,0
54.95,400.0,488.0,100.0,4.0,5.0,0
34.95,400.0,488.0,100.0,4.0,5.0,0
14.95,5.0,167.0,0.0,1.0,2.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,400.0,458.0,400.0,4.0,5.0,0
74.96,400.0,458.0,400.0,4.0,5.0,0
54.96,400.0,457.0,400.0,4.0,5.0,0
38.27,21.0,216.0,98.0,1.0,4.0,1
18.27,21.0,117.0,98.0,1.0,3.0,1
174.96,500.0,500.0,98.0,5.0,5.0,0
114.96,500.0,500.0,198.0,5.0,5.0,0
94.96,400.0,400.0,198.0,4.0,4.0,0
74.96,64.0,100.0,88.0,2.0,1.0,0
54.96,64.0,100.0,88.0,2.0,1.0,0
34.96,64.0,100.0,88.0,2.0,1.0,0
174.96,500.0,500.0,88.0,5.0,5.0,0
114.96,500.0,500.0,488.0,5.0,5.0,0
94.96,500.0,500.0,488.0,5.0,5.0,0
74.96,500.0,491.0,488.0,5.0,5.0,0
54.96,448.0,392.0,480.0,5.0,4.0,0
34.96,96.0,100.0,100.0,1.0,1.0,0
174.95,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
157.62,500.0,500.0,500.0,5.0,5.0,0
97.62,500.0,500.0,500.0,5.0,5.0,0
77.62,362.0,70.0,390.0,4.0,1.0,0
174.97,500.0,500.0,288.0,5.0,5.0,0
94.97,458.0,407.0,475.0,5.0,5.0,0
74.97,458.0,400.0,475.0,5.0,4.0,0
37.83,382.0,0.0,436.0,5.0,0.0,1
114.96,500.0,500.0,435.0,5.0,5.0,0
94.96,500.0,500.0,435.0,5.0,5.0,0
74.96,497.0,457.0,435.0,5.0,5.0,0
54.96,497.0,400.0,435.0,5.0,4.0,0
34.96,414.0,200.0,422.0,5.0,2.0,0
14.96,317.0,79.0,328.0,4.0,2.0,0
174.96,500.0,500.0,328.0,5.0,5.0,0
114.96,500.0,500.0,428.0,5.0,5.0,0
94.96,500.0,486.0,428.0,5.0,5.0,0
74.96,500.0,457.0,428.0,5.0,5.0,0
54.96,400.0,386.0,353.0,4.0,4.0,0
34.96,400.0,316.0,353.0,4.0,4.0,0
14.96,300.0,266.0,253.0,3.0,4.0,0
28.16,300.0,241.0,253.0,3.0,4.0,1
8.16,300.0,147.0,253.0,3.0,3.0,1
174.96,500.0,500.0,253.0,5.0,5.0,0
114.96,500.0,500.0,453.0,5.0,5.0,0
94.96,467.0,300.0,448.0,5.0,3.0,0
74.96,467.0,100.0,448.0,5.0,1.0,0
54.96,467.0,100.0,448.0,5.0,1.0,0
34.96,467.0,100.0,448.0,5.0,1.0,0
174.96,500.0,500.0,382.0,5.0,5.0,0
175.0,500.0,500.0,482.0,5.0,5.0,0
170.62,500.0,500.0,482.0,5.0,5.0,0
110.62,500.0,500.0,482.0,5.0,5.0,0
90.62,500.0,423.0,482.0,5.0,5.0,0
70.62,500.0,423.0,482.0,5.0,5.0,0
50.62,494.0,385.0,479.0,5.0,5.0,0
30.62,148.0,100.0,192.0,2.0,1.0,0
10.62,100.0,100.0,100.0,1.0,1.0,0
22.4,100.0,0.0,100.0,1.0,0.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,467.0,479.0,500.0,5.0,5.0,0
74.95,126.0,380.0,282.0,3.0,4.0,0
54.95,49.0,171.0,182.0,2.0,2.0,0
25.67,21.0,71.0,88.0,1.0,1.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
171.19,500.0,500.0,300.0,5.0,5.0,0
111.19,500.0,500.0,400.0,5.0,5.0,0
91.19,500.0,500.0,400.0,5.0,5.0,0
71.19,404.0,372.0,370.0,5.0,4.0,0
51.19,100.0,183.0,100.0,1.0,2.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,390.0,410.0,398.0,4.0,5.0,0
74.96,128.0,210.0,187.0,2.0,3.0,0
32.59,128.0,210.0,187.0,2.0,3.0,1
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,0.0,5.0,5.0,0
94.96,181.0,329.0,0.0,4.0,4.0,0
174.97,500.0,500.0,0.0,5.0,5.0,0
114.97,500.0,500.0,500.0,5.0,5.0,0
94.97,300.0,500.0,300.0,3.0,5.0,0
74.97,200.0,326.0,200.0,2.0,4.0,0
23.52,200.0,326.0,200.0,2.0,4.0,1
3.52,200.0,326.0,200.0,2.0,4.0,1
174.96,500.0,500.0,200.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,487.0,500.0,5.0,5.0,0
74.96,500.0,487.0,500.0,5.0,5.0,0
54.96,489.0,487.0,500.0,5.0,5.0,0
34.96,389.0,100.0,400.0,4.0,1.0,0
174.95,500.0,500.0,300.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,419.0,397.0,488.0,5.0,4.0,0
74.95,319.0,97.0,388.0,4.0,1.0,0
174.95,500.0,500.0,288.0,5.0,5.0,0
114.95,500.0,500.0,488.0,5.0,5.0,0
94.95,459.0,400.0,484.0,5.0,4.0,0
174.96,500.0,500.0,484.0,5.0,5.0,0
114.96,500.0,500.0,484.0,5.0,5.0,0
94.96,500.0,500.0,484.0,5.0,5.0,0
74.96,500.0,500.0,484.0,5.0,5.0,0
54.96,500.0,420.0,484.0,5.0,5.0,0
34.96,473.0,420.0,482.0,5.0,5.0,0
38.65,200.0,255.0,196.0,2.0,4.0,1
18.65,100.0,149.0,96.0,1.0,3.0,1
174.95,500.0,500.0,96.0,5.0,5.0,0
175.0,500.0,500.0,496.0,5.0,5.0,0
175.0,500.0,500.0,496.0,5.0,5.0,0
161.12,500.0,500.0,496.0,5.0,5.0,0
101.12,400.0,414.0,396.0,4.0,5.0,0
81.12,271.0,280.0,386.0,4.0,4.0,0
61.12,271.0,280.0,386.0,4.0,4.0,0
41.12,271.0,280.0,386.0,4.0,4.0,0
21.12,265.0,189.0,386.0,4.0,3.0,0
25.77,171.0,189.0,286.0,3.0,3.0,1
5.77,113.0,0.0,281.0,3.0,0.0,1
174.95,500.0,500.0,281.0,5.0,5.0,0
114.95,500.0,500.0,482.0,5.0,5.0,0
94.95,500.0,426.0,482.0,5.0,5.0,0
74.95,500.0,426.0,482.0,5.0,5.0,0
54.95,400.0,226.0,382.0,4.0,3.0,0
174.96,500.0,500.0,361.0,5.0,5.0,0
114.96,500.0,500.0,461.0,5.0,5.0,0
94.96,500.0,393.0,461.0,5.0,4.0,0
74.96,500.0,374.0,461.0,5.0,4.0,0
54.96,500.0,374.0,461.0,5.0,4.0,0
34.96,315.0,226.0,363.0,4.0,3.0,0
38.7,200.0,52.0,177.0,2.0,1.0,1
18.7,200.0,52.0,177.0,2.0,1.0,1
174.95,500.0,500.0,80.0,5.0,5.0,0
175.0,500.0,500.0,480.0,5.0,5.0,0
174.01,500.0,500.0,480.0,5.0,5.0,0
114.01,500.0,500.0,480.0,5.0,5.0,0
94.01,494.0,500.0,479.0,5.0,5.0,0
74.01,476.0,400.0,477.0,5.0,4.0,0
54.01,476.0,399.0,477.0,5.0,4.0,0
34.01,476.0,399.0,477.0,5.0,4.0,0
37.43,376.0,199.0,377.0,4.0,2.0,1
174.96,500.0,500.0,369.0,5.0,5.0,0
114.96,500.0,500.0,469.0,5.0,5.0,0
94.96,500.0,500.0,469.0,5.0,5.0,0
74.96,300.0,76.0,289.0,3.0,1.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
160.78,500.0,500.0,300.0,5.0,5.0,0
100.78,405.0,481.0,293.0,5.0,5.0,0
80.78,100.0,158.0,0.0,1.0,2.0,0
25.28,100.0,158.0,0.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,384.0,500.0,400.0,4.0,5.0,0
74.95,300.0,314.0,300.0,3.0,4.0,0
24.49,300.0,314.0,300.0,3.0,4.0,1
4.49,300.0,313.0,300.0,3.0,4.0,1
174.96,500.0,500.0,263.0,5.0,5.0,0
114.96,500.0,500.0,263.0,5.0,5.0,0
94.96,483.0,500.0,263.0,5.0,5.0,0
74.96,483.0,411.0,263.0,5.0,5.0,0
54.96,483.0,411.0,263.0,5.0,5.0,0
34.96,373.0,411.0,263.0,4.0,5.0,0
33.74,81.0,339.0,65.0,1.0,5.0,1
13.74,81.0,339.0,65.0,1.0,5.0,1
174.95,500.0,500.0,63.0,5.0,5.0,0
114.95,500.0,500.0,363.0,5.0,5.0,0
94.95,500.0,500.0,363.0,5.0,5.0,0
174.95,500.0,500.0,357.0,5.0,5.0,0
114.95,500.0,500.0,457.0,5.0,5.0,0
94.95,500.0,500.0,457.0,5.0,5.0,0
74.95,500.0,492.0,457.0,5.0,5.0,0
54.95,500.0,492.0,457.0,5.0,5.0,0
174.95,500.0,500.0,457.0,5.0,5.0,0
175.0,500.0,500.0,457.0,5.0,5.0,0
175.0,500.0,500.0,457.0,5.0,5.0,0
155.88,500.0,500.0,457.0,5.0,5.0,0
95.88,500.0,500.0,457.0,5.0,5.0,0
75.88,500.0,486.0,457.0,5.0,5.0,0
55.88,484.0,486.0,457.0,5.0,5.0,0
35.88,484.0,486.0,457.0,5.0,5.0,0
15.88,484.0,386.0,457.0,5.0,4.0,0
34.66,200.0,1.0,200.0,2.0,1.0,1
174.95,500.0,500.0,200.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,415.0,498.0,491.0,5.0,5.0,0
74.95,415.0,495.0,491.0,5.0,5.0,0
54.95,415.0,495.0,491.0,5.0,5.0,0
34.95,415.0,495.0,491.0,5.0,5.0,0
174.95,500.0,500.0,288.0,5.0,5.0,0
114.96,500.0,500.0,488.0,5.0,5.0,0
94.96,500.0,498.0,488.0,5.0,5.0,0
174.95,500.0,500.0,484.0,5.0,5.0,0
114.95,500.0,500.0,484.0,5.0,5.0,0
94.95,500.0,400.0,484.0,5.0,4.0,0
74.95,500.0,400.0,484.0,5.0,4.0,0
54.95,390.0,200.0,384.0,4.0,2.0,0
34.95,390.0,200.0,384.0,4.0,2.0,0
174.95,500.0,500.0,284.0,5.0,5.0,0
114.95,500.0,500.0,484.0,5.0,5.0,0
94.95,300.0,58.0,292.0,3.0,1.0,0
174.95,500.0,500.0,288.0,5.0,5.0,0
175.0,500.0,500.0,488.0,5.0,5.0,0
169.95,500.0,500.0,488.0,5.0,5.0,0
109.95,500.0,500.0,488.0,5.0,5.0,0
89.95,500.0,493.0,488.0,5.0,5.0,0
69.95,500.0,493.0,488.0,5.0,5.0,0
49.95,500.0,493.0,488.0,5.0,5.0,0
29.95,275.0,145.0,288.0,3.0,2.0,0
31.45,100.0,145.0,88.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
163.14,500.0,500.0,500.0,5.0,5.0,0
103.14,498.0,302.0,497.0,5.0,4.0,0
38.82,333.0,214.0,379.0,4.0,3.0,1
18.82,165.0,0.0,192.0,2.0,0.0,1
174.95,500.0,500.0,192.0,5.0,5.0,0
114.95,500.0,500.0,492.0,5.0,5.0,0
94.95,300.0,294.0,292.0,3.0,3.0,0
26.72,185.0,156.0,190.0,2.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,497.0,458.0,498.0,5.0,5.0,0
74.95,497.0,458.0,498.0,5.0,5.0,0
54.95,497.0,458.0,498.0,5.0,5.0,0
34.95,480.0,440.0,495.0,5.0,5.0,0
14.95,297.0,408.0,298.0,3.0,5.0,0
26.35,100.0,348.0,100.0,1.0,4.0,1
6.35,100.0,348.0,100.0,1.0,4.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,488.0,500.0,499.0,5.0,5.0,0
74.96,100.0,358.0,100.0,1.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
168.81,500.0,500.0,400.0,5.0,5.0,0
108.81,500.0,500.0,400.0,5.0,5.0,0
88.81,370.0,392.0,379.0,4.0,4.0,0
